"id","coin_id","contract_id","mark_price","basis_ema","spot_index_price","best_bid","best_ask","mark_price_factor","mp_alpha_factor","mp_lag","generate_time","mark_price_max_ema","side","status","modify_time","create_time","dt","last_price"
"375786670878640128","15","108","0.2192994119738819","0.0002813995238819","0.2190180124500000","0.2193000000000000","0.2192000000000000","0.9602080559063565","0.1353000000000000","10.0000000000000000","1574755202056","0.2000000000000000","23","1","2019-11-26 16:00:02","2019-11-26 16:00:02","203","0E-16"
"375787212019353601","15","108","0.2193000000000000","0.0000491235538998","0.2190458871000000","0.2191000000000000","0.2190000000000000","0.9506525867300268","0.1353000000000000","10.0000000000000000","1574755266552","0.2000000000000000","25","1","2019-11-26 16:01:06","2019-11-26 16:01:06","253","0.2193000000000000"
"375787739637630976","15","108","0.2191000000000000","0.0001790557352409","0.2188657048000000","0.2191000000000000","0.2190000000000000","0.9613611476012339","0.1353000000000000","10.0000000000000000","1574755329462","0.2000000000000000","25","1","2019-11-26 16:02:09","2019-11-26 16:02:09","197","0.2191000000000000"
"375788208166553602","15","108","0.2189000000000000","0.0001984704761156","0.2187419792000000","0.2189000000000000","0.2188000000000000","0.9623231150495632","0.1353000000000000","10.0000000000000000","1574755385304","0.2000000000000000","25","1","2019-11-26 16:03:05","2019-11-26 16:03:05","192","0.2189000000000000"
"375788740767664128","15","108","0.2186000000000000","0.0000052120268614","0.2186259155250000","0.2187000000000000","0.2186000000000000","0.9642499386317973","0.1353000000000000","10.0000000000000000","1574755448806","0.2000000000000000","25","1","2019-11-26 16:04:08","2019-11-26 16:04:08","182","0.2186000000000000"
"375789221736892416","15","108","0.2189035395663022","0.0002048815663022","0.2186986580000000","0.2190000000000000","0.2189000000000000","0.9548452216740612","0.1353000000000000","10.0000000000000000","1574755506142","0.2000000000000000","23","1","2019-11-26 16:05:06","2019-11-26 16:05:06","231","0E-16"
"375789681264838657","15","108","0.2187001595118556","0.0000368019618556","0.2186633575500000","0.2188000000000000","0.2187000000000000","0.9607844287674966","0.1353000000000000","10.0000000000000000","1574755560922","0.2000000000000000","23","1","2019-11-26 16:06:00","2019-11-26 16:06:00","200","0E-16"
"375790222632044544","15","108","0.2187473468276563","0.0001142172276563","0.2186331296000000","0.2188000000000000","0.2187000000000000","0.9588645301803944","0.1353000000000000","10.0000000000000000","1574755625440","0.2000000000000000","23","1","2019-11-26 16:07:05","2019-11-26 16:07:05","210","0E-16"
"375790699675404288","15","108","0.2189020338810564","0.0001579271560564","0.2187441067250000","0.2190000000000000","0.2189000000000000","0.9498922697169492","0.1353000000000000","10.0000000000000000","1574755682326","0.2000000000000000","23","1","2019-11-26 16:08:02","2019-11-26 16:08:02","257","0E-16"
"375791190568355840","15","108","0.2186329676472502","0.0000311975472502","0.2186017701000000","0.2187000000000000","0.2186000000000000","0.9665672201789532","0.1353000000000000","10.0000000000000000","1574755740843","0.2000000000000000","23","1","2019-11-26 16:09:00","2019-11-26 16:09:00","170","0E-16"
"375791721634351104","15","108","0.2185513313470207","0.0000011343470207","0.2185501970000000","0.2186000000000000","0.2185000000000000","0.9600160084662330","0.1353000000000000","10.0000000000000000","1574755804154","0.2000000000000000","23","1","2019-11-26 16:10:04","2019-11-26 16:10:04","204","0E-16"
"375792203945756672","15","108","0.2185003771828898","0.0001865808328898","0.2183137963500000","0.2186000000000000","0.2185000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574755861650","0.2000000000000000","23","1","2019-11-26 16:11:01","2019-11-26 16:11:01","201","0E-16"
"375792761939183616","15","108","0.2183642862948855","0.0000940279198855","0.2182702583750000","0.2184000000000000","0.2183000000000000","0.9613611476012339","0.1353000000000000","10.0000000000000000","1574755928159","0.2000000000000000","23","1","2019-11-26 16:12:08","2019-11-26 16:12:08","197","0E-16"
"375793268258785280","15","108","0.2183526855386568","0.0001521908886568","0.2182004946500000","0.2184000000000000","0.2183000000000000","0.9584810110836592","0.1353000000000000","10.0000000000000000","1574755988523","0.2000000000000000","23","1","2019-11-26 16:13:08","2019-11-26 16:13:08","212","0E-16"
"375793736133396480","15","108","0.2181532484446437","-0.0000578895053563","0.2182111379500000","0.2182000000000000","0.2181000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574756044301","0.2000000000000000","23","1","2019-11-26 16:14:04","2019-11-26 16:14:04","201","0E-16"
"375794230029469696","15","108","0.2181996876129797","0.0001455751129797","0.2180541125000000","0.2184000000000000","0.2183000000000000","0.9602080559063565","0.1353000000000000","10.0000000000000000","1574756103175","0.2000000000000000","23","1","2019-11-26 16:15:03","2019-11-26 16:15:03","203","0E-16"
