user_id,long_pos_pty,short_pos_qty,mark_price,fee,real_fee
"6194449",100,0,0.01528000749614,-26.17799762866916595736,"-13.1773039176995086"
"6198109",0,500,0.01528000749614,130.8899881433458297866,"65.8865195884975430"
"6203442",0,110,0.01528000749614,28.79579739153608255304,"14.4950343094694595"
"6212579",20,0,0.01528000749614,-5.23559952573383319148,"-2.6354607835399017"
"6213607",67,0,0.01528000749614,-17.53925841120834119144,"-8.8287936248586708"
"6217602",800,0,0.01528000749614,-209.4239810293533276586,"-105.4184313415960688"
"6228104",0,95,0.01528000749614,24.86909774723570765944,"12.5184387218145332"
"6230996",35,0,0.01528000749614,-9.16229917003420808508,"-4.6120563711948280"
"6231047",0,60,0.01528000749614,15.70679857720149957436,"7.9063823506197052"
"6231385",180,0,0.01528000749614,-47.1203957316044987232,"-23.7191470518591155"
"6246539",20,0,0.01528000749614,-5.23559952573383319148,"-2.6354607835399017"
"6247634",5757,0,0.01528000749614,-1507.0673234824838841632,"-758.6173865419607103"
"6256292",0,10,0.01528000749614,2.61779976286691659572,"1.3177303917699509"
"6257107",221,0,0.01528000749614,-57.85337475935885676572,"-29.1218416581159140"
"6268173",0,5,0.01528000749614,1.30889988143345829784,"0.6588651958849754"
"6281169",1154,0,0.01528000749614,-302.09409263484217514756,"-152.0660872102523293"
"6309245",253,0,0.01528000749614,-66.23033400053298987204,"-33.3385789117797568"
"6310769",0,4,0.01528000749614,1.04711990514676663828,"0.5270921567079803"
"6327904",3992,0,0.01528000749614,-1045.0256653364731050164,"-526.0379723945643835"
"6337614",20,38,0.01528000749614,4.71203957316044987228,"2.3719147051859115"
"6349239",600,200,0.01528000749614,-104.71199051467666382932,"-52.7092156707980344"
"6358679",4,0,0.01528000749614,-1.04711990514676663832,"-0.5270921567079803"
"6365729",248,0,0.01528000749614,-64.9214341190995315742,"-32.6797137158947813"
"6385902",420,180,0.01528000749614,-62.8271943088059982976,"-31.6255294024788206"
"6387591",1186,0,0.01528000749614,-310.47105187601630825388,"-156.2828244639161720"
"6406042",0,270,0.01528000749614,70.68059359740674808476,"35.5787205777886732"
"6410334",0,1,0.01528000749614,0.26177997628669165956,"0.1317730391769951"
"6417101",2,0,0.01528000749614,-0.52355995257338331916,"-0.2635460783539902"
"6418197",271,0,0.01528000749614,-70.94237357369343974436,"-35.7104936169656683"
"6419151",0,1,0.01528000749614,0.26177997628669165956,"0.1317730391769951"
"6430076",98,5,0.01528000749614,-24.34553779466232434032,"-12.2548926434605430"
"6443880",1,0,0.01528000749614,-0.2617799762866916596,"-0.1317730391769951"
