"id","coin_id","contract_id","mark_price","basis_ema","spot_index_price","best_bid","best_ask","mark_price_factor","mp_alpha_factor","mp_lag","generate_time","mark_price_max_ema","side","status","modify_time","create_time","dt","last_price"
"375786655175165952","301","104","212.1661980586849899","0.2123061920183232","211.9538918666666667","212.0900000000000000","212.0700000000000000","0.9519846061827476","0.1353000000000000","10.0000000000000000","1574755200183","0.2000000000000000","23","1","2019-11-26 16:00:00","2019-11-26 16:00:00","246","0E-16"
"375787190477408258","301","104","211.9500000000000000","0.0828936952096051","211.9103413433333333","211.9400000000000000","211.9300000000000000","0.9604001417648177","0.1353000000000000","10.0000000000000000","1574755263819","0.2000000000000000","25","1","2019-11-26 16:01:04","2019-11-26 16:01:04","202","211.9500000000000000"
"375787660541446144","301","104","211.5700000000000000","-0.0171738704139023","211.7293868066666667","211.5700000000000000","211.5600000000000000","0.9594400965790579","0.1353000000000000","10.0000000000000000","1574755320026","0.2000000000000000","25","1","2019-11-26 16:02:00","2019-11-26 16:02:00","207","211.5700000000000000"
"375788164847781888","301","104","211.5600000000000000","-0.0327843580544802","211.5789963200000000","211.5600000000000000","211.5500000000000000","0.9588645301803944","0.1353000000000000","10.0000000000000000","1574755380145","0.2000000000000000","25","1","2019-11-26 16:03:00","2019-11-26 16:03:00","210","211.5600000000000000"
"375788668424308736","301","104","211.3200000000000000","-0.0875384030943521","211.4499482466666667","211.3300000000000000","211.3100000000000000","0.9602080559063565","0.1353000000000000","10.0000000000000000","1574755440179","0.2000000000000000","25","1","2019-11-26 16:04:00","2019-11-26 16:04:00","203","211.3200000000000000"
"375789213692217344","301","104","211.5700000000000000","0.1423538878471545","211.4239451466666667","211.6100000000000000","211.5700000000000000","0.9621306445847717","0.1353000000000000","10.0000000000000000","1574755505179","0.2000000000000000","25","1","2019-11-26 16:05:05","2019-11-26 16:05:05","193","211.5700000000000000"
"375789674444900352","301","104","211.4250485555342926","0.0346403688676259","211.3904081866666667","211.5600000000000000","211.4300000000000000","0.9579060200386696","0.1353000000000000","10.0000000000000000","1574755560108","0.2000000000000000","23","1","2019-11-26 16:06:00","2019-11-26 16:06:00","215","0E-16"
"375790177870432256","301","104","211.2309799059718523","0.0842913193051856","211.1466885866666667","211.2400000000000000","211.2300000000000000","0.9600160084662330","0.1353000000000000","10.0000000000000000","1574755620115","0.2000000000000000","23","1","2019-11-26 16:07:00","2019-11-26 16:07:00","204","0E-16"
"375790681312741376","301","104","211.5150373361368897","0.2709632994702230","211.2440740366666667","211.6100000000000000","211.6000000000000000","0.9604001417648177","0.1353000000000000","10.0000000000000000","1574755680138","0.2000000000000000","23","1","2019-11-26 16:08:00","2019-11-26 16:08:00","202","0E-16"
"375791183740028928","301","104","211.3072655731630585","0.0972965064963918","211.2099690666666667","211.3500000000000000","211.3400000000000000","0.9607844287674966","0.1353000000000000","10.0000000000000000","1574755740033","0.2000000000000000","23","1","2019-11-26 16:09:00","2019-11-26 16:09:00","200","0E-16"
"375791686871959554","301","104","211.1334689825986644","-0.0479704174013356","211.1814394000000000","211.1500000000000000","211.1400000000000000","0.9898505272845141","0.1353000000000000","10.0000000000000000","1574755800011","0.2000000000000000","23","1","2019-11-26 16:10:00","2019-11-26 16:10:00","51","0E-16"
"375792195490039809","301","104","210.8450000000000000","0.0016934625000000","210.8433065375000000","210.8500000000000000","210.8400000000000000","0.9598239994367634","0.1353000000000000","10.0000000000000000","1574755860641","0.2000000000000000","23","1","2019-11-26 16:11:00","2019-11-26 16:11:00","205","0E-16"
"375792694729656320","301","104","210.7789824253994383","0.0136391653994383","210.7653432600000000","210.7800000000000000","210.7700000000000000","0.9634787466701549","0.1353000000000000","10.0000000000000000","1574755920155","0.2000000000000000","23","1","2019-11-26 16:12:00","2019-11-26 16:12:00","186","0E-16"
