"user_id","long_pos_qty","short_pos_qty","funding_fee"
"2000036","7726.0000000000000000","0E-16","4.2275172289324612"
"2000999","0E-16","9.0000000000000000","-0.0049246252990412"
"2001094","0E-16","6000.0000000000000000","-3.2830835326941195"
"2001556","1.0000000000000000","2.0000000000000000","-0.0005471805887824"
"2001638","4800.0000000000000000","0E-16","2.6264668261552956"
"2001653","0E-16","764.0000000000000000","-0.4180459698297179"
"2002178","761.0000000000000000","439.0000000000000000","0.1761921495879177"
"2002952","500.0000000000000000","0E-16","0.2735902943911766"
"2003024","40.0000000000000000","0E-16","0.0218872235512941"
"2003235","0E-16","39017.0000000000000000","-21.3493450325210767"
"2003370","0E-16","100.0000000000000000","-0.0547180588782353"
"2003564","0E-16","50.0000000000000000","-0.0273590294391177"
"2003658","408.0000000000000000","0E-16","0.2232496802232001"
"2003753","110.0000000000000000","0E-16","0.0601898647660589"
"2004657","80.0000000000000000","30.0000000000000000","0.0273590294391177"
"2005336","24.0000000000000000","0E-16","0.0131323341307765"
"2005347","80.0000000000000000","0E-16","0.0437744471025883"
"2005628","100.0000000000000000","0E-16","0.0547180588782353"
"2005735","20.0000000000000000","10.0000000000000000","0.0054718058878235"
"2005748","66.0000000000000000","10.0000000000000000","0.0306421129718118"
"2006037","600.0000000000000000","0E-16","0.3283083532694119"
"2006835","1444.0000000000000000","0E-16","0.7901287702017181"
"2007887","314.0000000000000000","0E-16","0.1718147048776589"
"2008710","30.0000000000000000","0E-16","0.0164154176634706"
"2009045","100.0000000000000000","0E-16","0.0547180588782353"
"2010088","2035.0000000000000000","0E-16","1.1135124981720889"
"2010510","0E-16","1885.0000000000000000","-1.0314354098547359"
"2010987","0E-16","1270.0000000000000000","-0.6949193477535886"
"2011910","0E-16","5920.0000000000000000","-3.2393090855915312"
"2013048","100.0000000000000000","0E-16","0.0547180588782353"
"2013865","130.0000000000000000","0E-16","0.0711334765417059"
"2014090","10.0000000000000000","0E-16","0.0054718058878235"
"2016091","5.0000000000000000","3.0000000000000000","0.0010943611775647"
"2016113","0E-16","1253.0000000000000000","-0.6856172777442886"
"2016926","4.0000000000000000","2.0000000000000000","0.0010943611775647"
"2017616","129.0000000000000000","0E-16","0.0705862959529236"
"2018004","0E-16","51.0000000000000000","-0.0279062100279000"
"2019093","251.0000000000000000","0E-16","0.1373423277843707"
"2019801","1.0000000000000000","0E-16","0.0005471805887824"
"2022374","0E-16","2317.0000000000000000","-1.2678174242087125"
"2023581","0E-16","129.0000000000000000","-0.0705862959529236"
"2023887","30.0000000000000000","0E-16","0.0164154176634706"
"2023909","80.0000000000000000","0E-16","0.0437744471025883"
"2024347","85.0000000000000000","0E-16","0.0465103500465000"
"2026753","0E-16","1111.0000000000000000","-0.6079176341371945"
"2026791","7824.0000000000000000","0E-16","4.2811409266331318"
"2027559","1058.0000000000000000","0E-16","0.5789170629317297"
"2028147","0E-16","48.0000000000000000","-0.0262646682615530"
"2029577","100.0000000000000000","0E-16","0.0547180588782353"
"2032980","850.0000000000000000","0E-16","0.4651035004650003"
"2033087","119.0000000000000000","0E-16","0.0651144900651000"
"2036782","45.0000000000000000","0E-16","0.0246231264952059"
"2038507","0E-16","1531.0000000000000000","-0.8377334814257828"
"2041764","344.0000000000000000","0E-16","0.1882301225411295"
"2042916","250.0000000000000000","0E-16","0.1367951471955883"
"2043371","270.0000000000000000","0E-16","0.1477387589712354"
"2045659","181104.0000000000000000","0E-16","99.0965933508393027"
"2046310","650.0000000000000000","0E-16","0.3556673827085296"
"2047228","60.0000000000000000","0E-16","0.0328308353269412"
"2047682","30.0000000000000000","0E-16","0.0164154176634706"
"2049565","2350.0000000000000000","0E-16","1.2858743836385301"
"2050168","0E-16","61.0000000000000000","-0.0333780159157235"
"2050567","0E-16","770.0000000000000000","-0.4213290533624120"
"2051572","20.0000000000000000","0E-16","0.0109436117756471"
"2053240","2502.0000000000000000","71041.0000000000000000","-37.5032103745537093"
"2060172","332.0000000000000000","54.0000000000000000","0.1521162036814942"
"2061782","0E-16","94.0000000000000000","-0.0514349753455412"
"2062304","2600.0000000000000000","0E-16","1.4226695308341184"
"2064322","580.0000000000000000","581.0000000000000000","-0.0005471805887824"
"2066132","1265.0000000000000000","0E-16","0.6921834448096769"
"2066140","120.0000000000000000","30.0000000000000000","0.0492462529904118"
"2066717","360.0000000000000000","20.0000000000000000","0.1860414001860001"
"2069277","0E-16","39.0000000000000000","-0.0213400429625118"
"2078161","300.0000000000000000","0E-16","0.1641541766347060"
"2078695","13.0000000000000000","0E-16","0.0071133476541706"
"2078805","600.0000000000000000","0E-16","0.3283083532694119"
"2083322","1991.0000000000000000","2143.0000000000000000","-0.0831714494949177"
"2084444","152.0000000000000000","128.0000000000000000","0.0131323341307765"
"2085977","360.0000000000000000","0E-16","0.1969850119616472"
"2085991","18.0000000000000000","45.0000000000000000","-0.0147738758971235"
"2086160","0E-16","600.0000000000000000","-0.3283083532694119"
