n,futureMid,index,X,fundingFee,create_time
406,144.955,145.09732918,0.0260796688367899,0.00006,"2019-11-26 22:44:00"
407,145.055,145.11061078,0.0256964385567912,0.00006,"2019-11-26 22:45:00"
408,144.995,145.07958528,0.025113411800568,0.00006,"2019-11-26 22:46:00"
409,145.095,145.10697776,0.0250308674585597,0.00006,"2019-11-26 22:47:00"
410,145.225,145.16968398,0.025411911341025,0.00006,"2019-11-26 22:48:00"
411,145.365,145.28304132,0.02597604242787,0.00006,"2019-11-26 22:49:00"
412,145.105,145.25432812,0.0249479965036436,0.00006,"2019-11-26 22:50:00"
413,145.155,145.16924176,0.0248498919752508,0.00006,"2019-11-26 22:51:00"
414,145.155,145.304672976,0.0238198289157873,0.00005,"2019-11-26 22:52:00"
415,145.215,145.280346016,0.0233700363747315,0.00005,"2019-11-26 22:53:00"
416,145.105,145.277034656,0.0221858529529858,0.00005,"2019-11-26 22:54:00"
417,145.105,145.17780931,0.021684334777818,0.00005,"2019-11-26 22:55:00"
418,144.895,145.14514561,0.0199609177875444,0.00004,"2019-11-26 22:56:00"
419,144.735,145.095426136,0.0174768550875791,0.00004,"2019-11-26 22:57:00"
420,144.775,145.002114136,0.015910573538146,0.00003,"2019-11-26 22:58:00"
421,144.795,144.961332036,0.0147631500586301,0.00003,"2019-11-26 22:59:00"
422,144.695,144.86998554,0.0135552701838047,0.00003,"2019-11-26 23:00:00"
423,145.055,144.90773082,0.0145715664101456,0.00003,"2019-11-26 23:01:00"
424,145.06,145.0335759,0.0147537593943289,0.00003,"2019-11-26 23:02:00"
425,145.205,145.0708165,0.0156787111057573,0.00003,"2019-11-26 23:03:00"
426,145.265,145.18707256,0.0162154492507308,0.00003,"2019-11-26 23:04:00"
427,145.205,145.19902394,0.0162566069654167,0.00003,"2019-11-26 23:05:00"
428,145.265,145.26834994,0.0162335466084884,0.00003,"2019-11-26 23:06:00"
429,145.255,145.25773626,0.0162147093329638,0.00003,"2019-11-26 23:07:00"
430,145.155,145.219711598,0.0157690976643555,0.00003,"2019-11-26 23:08:00"
431,145.175,145.211644312,0.0155167466068792,0.00003,"2019-11-26 23:09:00"
432,145.145,145.180369016,0.0152731254049238,0.00003,"2019-11-26 23:10:00"
433,145.175,145.17948624,0.0152422240695065,0.00003,"2019-11-26 23:11:00"
434,145.025,145.1494563,0.0143847885463394,0.00003,"2019-11-26 23:12:00"
435,145.085,145.157578036,0.0138847937339293,0.00003,"2019-11-26 23:13:00"
436,145.175,145.193447836,0.0137577367883511,0.00003,"2019-11-26 23:14:00"
437,145.04,145.15906148,0.012937522887916,0.00002,"2019-11-26 23:15:00"
438,144.925,145.07136508,0.0119286051051455,0.00002,"2019-11-26 23:16:00"
439,144.795,144.93675384,0.0109505658139075,0.00002,"2019-11-26 23:17:00"
440,144.795,144.89887664,0.0102336752319461,0.00002,"2019-11-26 23:18:00"
441,144.935,144.98089555,0.0099171124887936,0.00002,"2019-11-26 23:19:00"
442,144.775,144.97548923,0.0085341943757743,0.00001,"2019-11-26 23:20:00"
443,144.995,145.02923555,0.008298134729799,0.00001,"2019-11-26 23:21:00"
444,144.885,145.073287992,0.0070002528481228,0.00001,"2019-11-26 23:22:00"
445,144.985,145.041439232,0.0066111279725089,0.00001,"2019-11-26 23:23:00"
446,145.055,145.076486232,0.0064630251850893,0.00001,"2019-11-26 23:24:00"
447,145.085,145.094385232,0.006398341551846,0.00001,"2019-11-26 23:25:00"
448,144.985,145.090509232,0.005671145592865,0.00001,"2019-11-26 23:26:00"
449,145.015,145.072573232,0.0052742874499551,0.00001,"2019-11-26 23:27:00"
450,144.875,145.035849232,0.0041652565941236,0.00000,"2019-11-26 23:28:03"
451,144.935,145.006426956,0.0036726787305115,0.00000,"2019-11-26 23:29:00"
452,144.965,145.018180956,0.0033059594981406,0.00000,"2019-11-26 23:30:00"
453,144.775,144.896620936,0.0024665959904593,0.00000,"2019-11-26 23:31:00"
454,144.665,144.795961196,0.0015621426140096,0.00000,"2019-11-26 23:32:00"
455,144.405,144.548232252,0.0005712467049521,0.00000,"2019-11-26 23:33:00"
456,144.405,144.525716732,-0.0002640145532491,-0.00001,"2019-11-26 23:34:00"
457,144.555,144.560631012,-0.0003029671502362,-0.00001,"2019-11-26 23:35:00"
458,144.545,144.567103912,-0.000455864395888,-0.00001,"2019-11-26 23:36:00"
459,144.595,144.558029832,-0.0002001181876493,-0.00001,"2019-11-26 23:37:00"
460,144.645,144.561918152,0.0003745964333385,0.00000,"2019-11-26 23:38:00"
461,144.635,144.576208552,0.0007812432017717,0.00000,"2019-11-26 23:39:00"
462,144.655,144.591591748,0.0012197766685759,0.00000,"2019-11-26 23:40:00"
463,144.725,144.60579928,0.0020440916033399,0.00000,"2019-11-26 23:41:00"
464,144.705,144.5949996,0.0028048399024117,0.00000,"2019-11-26 23:42:00"
465,144.745,144.60600946,0.0037660070110196,0.00000,"2019-11-26 23:43:00"
466,144.795,144.65039432,0.0047656978910879,0.00001,"2019-11-26 23:44:00"
467,144.975,144.68898776,0.0067424360273337,0.00001,"2019-11-26 23:45:00"
468,145.255,144.92143552,0.0090441278288475,0.00001,"2019-11-26 23:46:00"
469,145.215,145.08157088,0.0099638112813403,0.00002,"2019-11-26 23:47:00"
470,145.045,145.17663664,0.0090570769537885,0.00001,"2019-11-26 23:48:00"
471,144.985,145.173591868,0.0077579986188563,0.00001,"2019-11-26 23:49:00"
472,145.005,145.077688968,0.0072569638386839,0.00001,"2019-11-26 23:50:00"
473,145.145,145.083652044,0.0076798092463897,0.00001,"2019-11-26 23:51:00"
474,145.235,145.15197423,0.0082518012598668,0.00001,"2019-11-26 23:52:00"
475,145.275,145.197345052,0.0087866247304487,0.00001,"2019-11-26 23:53:00"
476,145.295,145.250290212,0.0090944367694796,0.00001,"2019-11-26 23:54:01"
477,145.435,145.280727212,0.0101563311512091,0.00002,"2019-11-26 23:55:00"
478,145.305,145.230477212,0.0106694657867939,0.00002,"2019-11-26 23:56:00"
479,145.315,145.276905212,0.0109316876997979,0.00002,"2019-11-26 23:57:00"
480,145.375,145.281625212,0.0115744034449153,0.00002,"2019-11-26 23:58:00"
481,145.935,145.704775808,0.0131544765120011,0.00002,"2019-11-26 23:59:00"
