"id","coin_id","contract_id","mark_price","basis_ema","spot_index_price","best_bid","best_ask","mark_price_factor","mp_alpha_factor","mp_lag","generate_time","mark_price_max_ema","side","status","modify_time","create_time","dt","last_price"
"375786656970328064","4","109","3.8684185561437790","0.0056343256437790","3.8627842305000000","3.8700000000000000","3.8660000000000000","0.9575228843192858","0.1353000000000000","10.0000000000000000","1574755200398","0.2000000000000000","23","1","2019-11-26 16:00:00","2019-11-26 16:00:00","217","0E-16"
"375787217480337408","4","109","3.8730000000000000","0.0080017481526277","3.8603840815000000","3.8690000000000000","3.8680000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574755267211","0.2000000000000000","25","1","2019-11-26 16:01:07","2019-11-26 16:01:07","201","3.8730000000000000"
"375787698348902400","4","109","3.8710000000000000","0.0043330480095368","3.8609823470000000","3.8660000000000000","3.8650000000000000","0.9642499386317973","0.1353000000000000","10.0000000000000000","1574755324523","0.2000000000000000","25","1","2019-11-26 16:02:04","2019-11-26 16:02:04","182","3.8710000000000000"
"375788168354220032","4","109","3.8640000000000000","0.0021436244904482","3.8581640480000000","3.8610000000000000","3.8600000000000000","0.9567570725500638","0.1353000000000000","10.0000000000000000","1574755380570","0.2000000000000000","25","1","2019-11-26 16:03:00","2019-11-26 16:03:00","221","3.8640000000000000"
"375788703337695232","4","109","3.8600000000000000","-0.0013669686823812","3.8572708770000000","3.8580000000000000","3.8540000000000000","0.9558006690870705","0.1353000000000000","10.0000000000000000","1574755444337","0.2000000000000000","25","1","2019-11-26 16:04:04","2019-11-26 16:04:04","226","3.8600000000000000"
"375789215420270592","4","109","3.8587522951063724","0.0025021531063724","3.8562501420000000","3.8630000000000000","3.8580000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574755505390","0.2000000000000000","23","1","2019-11-26 16:05:05","2019-11-26 16:05:05","201","0E-16"
"375789674419734528","4","109","3.8589715369211370","0.0027300574211370","3.8562414795000000","3.8610000000000000","3.8600000000000000","0.9508427610543279","0.1353000000000000","10.0000000000000000","1574755560107","0.2000000000000000","23","1","2019-11-26 16:06:00","2019-11-26 16:06:00","252","0E-16"
"375790215350732800","4","109","3.8607442334332490","0.0029146594332490","3.8578295740000000","3.8610000000000000","3.8600000000000000","0.9632860450720239","0.1353000000000000","10.0000000000000000","1574755624591","0.2000000000000000","23","1","2019-11-26 16:07:04","2019-11-26 16:07:04","187","0E-16"
"375790684441692160","4","109","3.8603465913444142","0.0025452335944142","3.8578013577500000","3.8610000000000000","3.8600000000000000","0.9659873782315839","0.1353000000000000","10.0000000000000000","1574755680511","0.2000000000000000","23","1","2019-11-26 16:08:00","2019-11-26 16:08:00","173","0E-16"
"375791184218179584","4","109","3.8594902821967790","0.0015719279467790","3.8579183542500000","3.8610000000000000","3.8590000000000000","0.9594400965790579","0.1353000000000000","10.0000000000000000","1574755740088","0.2000000000000000","23","1","2019-11-26 16:09:00","2019-11-26 16:09:00","207","0E-16"
"375791688591624192","4","109","3.8592076518586475","0.0022444306086475","3.8569632212500000","3.8600000000000000","3.8590000000000000","0.9604001417648177","0.1353000000000000","10.0000000000000000","1574755800215","0.2000000000000000","23","1","2019-11-26 16:10:00","2019-11-26 16:10:00","202","0E-16"
"375792243934251008","4","109","3.8544964596072016","0.0011018408572016","3.8533946187500000","3.8550000000000000","3.8530000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574755866417","0.2000000000000000","23","1","2019-11-26 16:11:06","2019-11-26 16:11:06","201","0E-16"
"375792698361923584","4","109","3.8541530720057008","0.0041630025057008","3.8499900695000000","3.8560000000000000","3.8540000000000000","0.9629007574925218","0.1353000000000000","10.0000000000000000","1574755920588","0.2000000000000000","23","1","2019-11-26 16:12:00","2019-11-26 16:12:00","189","0E-16"
"375793201686792192","4","109","3.8533001460458099","0.0038352785458099","3.8494648675000000","3.8540000000000000","3.8530000000000000","0.9667605781633051","0.1353000000000000","10.0000000000000000","1574755980590","0.2000000000000000","23","1","2019-11-26 16:13:00","2019-11-26 16:13:00","169","0E-16"
"375793706580330496","4","109","3.8509004708855145","0.0027646693855145","3.8481358015000000","3.8520000000000000","3.8500000000000000","0.9646357660620902","0.1353000000000000","10.0000000000000000","1574756040774","0.2000000000000000","23","1","2019-11-26 16:14:00","2019-11-26 16:14:00","180","0E-16"
"375794204419049472","4","109","3.8489217428638797","0.0044508466138797","3.8444708962500000","3.8520000000000000","3.8490000000000000","0.9338785162776213","0.1353000000000000","10.0000000000000000","1574756100122","0.2000000000000000","23","1","2019-11-26 16:15:00","2019-11-26 16:15:00","342","0E-16"
"375794707483871232","4","109","3.8543852872050962","0.0043664409550962","3.8500188462500000","3.8540000000000000","3.8530000000000000","0.9600160084662330","0.1353000000000000","10.0000000000000000","1574756160095","0.2000000000000000","23","1","2019-11-26 16:16:00","2019-11-26 16:16:00","204","0E-16"
"375795224918378496","4","109","3.8535032480572769","0.0027071745572769","3.8507960735000000","3.8540000000000000","3.8530000000000000","0.9588645301803944","0.1353000000000000","10.0000000000000000","1574756221770","0.2000000000000000","23","1","2019-11-26 16:17:01","2019-11-26 16:17:01","210","0E-16"
"375795717623269376","4","109","3.8532050093469028","0.0027488268469028","3.8504561825000000","3.8540000000000000","3.8530000000000000","0.9592482027354620","0.1353000000000000","10.0000000000000000","1574756280510","0.2000000000000000","23","1","2019-11-26 16:18:00","2019-11-26 16:18:00","208","0E-16"
"375796217173264384","4","109","3.8504715109302318","0.0037272046802318","3.8467443062500000","3.8510000000000000","3.8490000000000000","0.9410039642391044","0.1353000000000000","10.0000000000000000","1574756340063","0.2000000000000000","23","1","2019-11-26 16:19:00","2019-11-26 16:19:00","304","0E-16"
"375796753373087744","4","109","3.8507708572371934","0.0054794552371934","3.8452914020000000","3.8520000000000000","3.8500000000000000","0.9718014852749078","0.1353000000000000","10.0000000000000000","1574756403983","0.2000000000000000","23","1","2019-11-26 16:20:03","2019-11-26 16:20:03","143","0E-16"
"375797226608019460","4","109","3.8512035513559864","0.0054132153559864","3.8457903360000000","3.8520000000000000","3.8510000000000000","0.9607844287674966","0.1353000000000000","10.0000000000000000","1574756460397","0.2000000000000000","23","1","2019-11-26 16:21:00","2019-11-26 16:21:00","200","0E-16"
"375797737138702338","4","109","3.8506929833037338","0.0036703843037338","3.8470225990000000","3.8520000000000000","3.8490000000000000","0.9596320288102654","0.1353000000000000","10.0000000000000000","1574756521257","0.2000000000000000","23","1","2019-11-26 16:22:01","2019-11-26 16:22:01","206","0E-16"
"375798231848470529","4","109","3.8475003199913663","0.0040856714913663","3.8434146485000000","3.8490000000000000","3.8470000000000000","0.9594400965790579","0.1353000000000000","10.0000000000000000","1574756580233","0.2000000000000000","23","1","2019-11-26 16:23:00","2019-11-26 16:23:00","207","0E-16"
"375798733805996033","4","109","3.8491970696306326","0.0046931086306326","3.8445039610000000","3.8500000000000000","3.8480000000000000","0.9602080559063565","0.1353000000000000","10.0000000000000000","1574756640065","0.2000000000000000","23","1","2019-11-26 16:24:00","2019-11-26 16:24:00","203","0E-16"
"375799238640814081","4","109","3.8482290288524025","0.0035810088524025","3.8446480200000000","3.8500000000000000","3.8490000000000000","0.9605922660493020","0.1353000000000000","10.0000000000000000","1574756700250","0.2000000000000000","23","1","2019-11-26 16:25:00","2019-11-26 16:25:00","201","0E-16"
"375799744004114432","4","109","3.8473771138329922","0.0038906265829922","3.8434864872500000","3.8470000000000000","3.8460000000000000","0.9598239994367634","0.1353000000000000","10.0000000000000000","1574756760494","0.2000000000000000","23","1","2019-11-26 16:26:00","2019-11-26 16:26:00","205","0E-16"
"375800286453450753","4","109","3.8516508399448846","0.0069669914448846","3.8446838485000000","3.8520000000000000","3.8510000000000000","0.9580976453838774","0.1353000000000000","10.0000000000000000","1574756825155","0.2000000000000000","23","1","2019-11-26 16:27:05","2019-11-26 16:27:05","214","0E-16"
"375800746694428672","4","109","3.8592816145057703","0.0080079130057703","3.8512737015000000","3.8580000000000000","3.8570000000000000","0.9661806202208266","0.1353000000000000","10.0000000000000000","1574756880012","0.2000000000000000","23","1","2019-11-26 16:28:00","2019-11-26 16:28:00","172","0E-16"
"375801250942044161","4","109","3.8621026094343412","0.0102396451843412","3.8518629642500000","3.8650000000000000","3.8620000000000000","0.9954099668377331","0.1353000000000000","10.0000000000000000","1574756940126","0.2000000000000000","23","1","2019-11-26 16:29:00","2019-11-26 16:29:00","23","0E-16"
"375801756246624256","4","109","3.8628726436899994","0.0089984306899994","3.8538742130000000","3.8630000000000000","3.8610000000000000","0.9613611476012339","0.1353000000000000","10.0000000000000000","1574757000372","0.2000000000000000","23","1","2019-11-26 16:30:00","2019-11-26 16:30:00","197","0E-16"
"375802258321590272","4","109","3.8648784605632814","0.0103317798132814","3.8545466807500000","3.8650000000000000","3.8630000000000000","0.9623231150495632","0.1353000000000000","10.0000000000000000","1574757060225","0.2000000000000000","23","1","2019-11-26 16:31:00","2019-11-26 16:31:00","192","0E-16"
"375802775814817792","4","109","3.8726962201445795","0.0060458061445795","3.8666504140000000","3.8740000000000000","3.8720000000000000","0.9692777547041552","0.1353000000000000","10.0000000000000000","1574757121915","0.2000000000000000","23","1","2019-11-26 16:32:01","2019-11-26 16:32:01","156","0E-16"
"375803266414168064","4","109","3.8806104878685004","0.0071510018685004","3.8734594860000000","3.8830000000000000","3.8800000000000000","0.9642499386317973","0.1353000000000000","10.0000000000000000","1574757180399","0.2000000000000000","23","1","2019-11-26 16:33:00","2019-11-26 16:33:00","182","0E-16"
"375803767851599872","4","109","3.8911863039087092","0.0104598809087092","3.8807264230000000","3.8920000000000000","3.8890000000000000","0.9627081714957352","0.1353000000000000","10.0000000000000000","1574757240173","0.2000000000000000","23","1","2019-11-26 16:34:00","2019-11-26 16:34:00","190","0E-16"
"375804273877600256","4","109","3.8911336982853131","0.0099418490353131","3.8811918492500000","3.8940000000000000","3.8900000000000000","0.9611688695357716","0.1353000000000000","10.0000000000000000","1574757300497","0.2000000000000000","23","1","2019-11-26 16:35:00","2019-11-26 16:35:00","198","0E-16"
"375804774149015552","4","109","3.8939322201384861","0.0015380766384861","3.8923941435000000","3.8920000000000000","3.8910000000000000","0.9642499386317973","0.1353000000000000","10.0000000000000000","1574757360134","0.2000000000000000","23","1","2019-11-26 16:36:00","2019-11-26 16:36:00","182","0E-16"
"375805279352932352","4","109","3.8850830796724904","0.0017257136724904","3.8833573660000000","3.8860000000000000","3.8830000000000000","0.9675343969831691","0.1353000000000000","10.0000000000000000","1574757420345","0.2000000000000000","23","1","2019-11-26 16:37:00","2019-11-26 16:37:00","165","0E-16"
"375805796846159872","4","109","3.8820989661121347","-0.0003452518878653","3.8824442180000000","3.8840000000000000","3.8800000000000000","0.9584810110836592","0.1353000000000000","10.0000000000000000","1574757482049","0.2000000000000000","23","1","2019-11-26 16:38:02","2019-11-26 16:38:02","212","0E-16"
"375806283377035265","4","109","3.8830894726283829","0.0001675698783829","3.8829219027500000","3.8840000000000000","3.8810000000000000","0.9598239994367634","0.1353000000000000","10.0000000000000000","1574757540048","0.2000000000000000","23","1","2019-11-26 16:39:00","2019-11-26 16:39:00","205","0E-16"
"375806786542520321","4","109","3.8834998178745955","0.0028852648745955","3.8806145530000000","3.8850000000000000","3.8810000000000000","0.9692777547041552","0.1353000000000000","10.0000000000000000","1574757600026","0.2000000000000000","23","1","2019-11-26 16:40:00","2019-11-26 16:40:00","156","0E-16"
"375807295882020865","4","109","3.8818002453357235","0.0046676553357235","3.8771325900000000","3.8830000000000000","3.8810000000000000","0.9984010710560689","0.1353000000000000","10.0000000000000000","1574757660748","0.2000000000000000","23","1","2019-11-26 16:41:00","2019-11-26 16:41:00","8","0E-16"
"375807825555507200","4","109","3.8804010919136606","0.0049398764136606","3.8754612155000000","3.8810000000000000","3.8800000000000000","0.9590563472717994","0.1353000000000000","10.0000000000000000","1574757723879","0.2000000000000000","23","1","2019-11-26 16:42:03","2019-11-26 16:42:03","209","0E-16"
"375808304771516418","4","109","3.8770796458214440","0.0034508963214440","3.8736287495000000","3.8780000000000000","3.8750000000000000","0.9588645301803944","0.1353000000000000","10.0000000000000000","1574757781017","0.2000000000000000","23","1","2019-11-26 16:43:01","2019-11-26 16:43:01","210","0E-16"
"375808801377110016","4","109","3.8740689332472983","0.0035522332472983","3.8705167000000000","3.8750000000000000","3.8740000000000000","0.9906428278645815","0.1353000000000000","10.0000000000000000","1574757840212","0.2000000000000000","23","1","2019-11-26 16:44:00","2019-11-26 16:44:00","47","0E-16"
"375809329188325383","4","109","3.8745369040115784","0.0062104182615784","3.8683264857500000","3.8750000000000000","3.8740000000000000","0.9577144330196943","0.1353000000000000","10.0000000000000000","1574757902917","0.2000000000000000","23","1","2019-11-26 16:45:03","2019-11-26 16:45:03","216","0E-16"
"375809810979637248","4","109","3.8722702499659089","0.0073370524659089","3.8649331975000000","3.8720000000000000","3.8710000000000000","0.9613611476012339","0.1353000000000000","10.0000000000000000","1574757960573","0.2000000000000000","23","1","2019-11-26 16:46:00","2019-11-26 16:46:00","197","0E-16"
"375810310991005696","4","109","3.8817976225346717","0.0117256815346717","3.8700719410000000","3.8830000000000000","3.8790000000000000","0.9602080559063565","0.1353000000000000","10.0000000000000000","1574758020178","0.2000000000000000","23","1","2019-11-26 16:47:00","2019-11-26 16:47:00","203","0E-16"
"375810827989305345","4","109","3.8818036679006850","0.0092439786506850","3.8725596892500000","3.8850000000000000","3.8790000000000000","0.9611688695357716","0.1353000000000000","10.0000000000000000","1574758081800","0.2000000000000000","23","1","2019-11-26 16:48:01","2019-11-26 16:48:01","198","0E-16"
"375811326339729408","4","109","3.8837081288825852","0.0099935368825852","3.8737145920000000","3.8860000000000000","3.8820000000000000","0.9596320288102654","0.1353000000000000","10.0000000000000000","1574758141217","0.2000000000000000","23","1","2019-11-26 16:49:01","2019-11-26 16:49:01","206","0E-16"
"375811837315008512","4","109","3.8855998551771247","0.0094596896771247","3.8761401655000000","3.8870000000000000","3.8840000000000000","0.9623231150495632","0.1353000000000000","10.0000000000000000","1574758202127","0.2000000000000000","23","1","2019-11-26 16:50:02","2019-11-26 16:50:02","192","0E-16"
"375812330716153856","4","109","3.8867987300235356","0.0103988922735356","3.8763998377500000","3.8870000000000000","3.8860000000000000","0.9874774255349076","0.1353000000000000","10.0000000000000000","1574758260948","0.2000000000000000","23","1","2019-11-26 16:51:01","2019-11-26 16:51:01","63","0E-16"
"375812833671923712","4","109","3.8772051645576362","0.0040429430576362","3.8731622215000000","3.8790000000000000","3.8760000000000000","0.9702476437523466","0.1353000000000000","10.0000000000000000","1574758320905","0.2000000000000000","23","1","2019-11-26 16:52:00","2019-11-26 16:52:00","151","0E-16"
